2021-05-20 09:13:44,769 INFO [dump-all-ok] billbear-order+DEFAULT_GROUP, 1617026628000, length=1030, md5=565039f150607a123ea5c7f871064ea7

2021-05-20 09:13:44,771 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-customer-web+DEFAULT_GROUP+test, md5=c2468d674e940ee1e4b0e0345c4146ce, lastModifiedOld=1621233315000, lastModifiedNew=1621233315000

2021-05-20 09:13:44,772 INFO [dump-all-ok] billbear-customer-web+DEFAULT_GROUP, 1621233315000, length=1453, md5=c2468d674e940ee1e4b0e0345c4146ce

2021-05-20 09:13:44,774 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-customer-web+DEFAULT_GROUP+dev, md5=0d955b8a146d38a0a20b6e3207daa625, lastModifiedOld=1621247481000, lastModifiedNew=1621247481000

2021-05-20 09:13:44,776 INFO [dump-all-ok] billbear-customer-web+DEFAULT_GROUP, 1621247481000, length=1453, md5=0d955b8a146d38a0a20b6e3207daa625

2021-05-20 09:13:44,778 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-paycenter+DEFAULT_GROUP+test, md5=8ea16a1d5e6874eadb524527aeb30ccf, lastModifiedOld=1620650991000, lastModifiedNew=1620650991000

2021-05-20 09:13:44,779 INFO [dump-all-ok] billbear-paycenter+DEFAULT_GROUP, 1620650991000, length=1123, md5=8ea16a1d5e6874eadb524527aeb30ccf

2021-05-20 09:13:44,781 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-paycenter+DEFAULT_GROUP+dev, md5=7048cf66db584b1cc42fcbb7c9692f5d, lastModifiedOld=1620651113000, lastModifiedNew=1620651113000

2021-05-20 09:13:44,783 INFO [dump-all-ok] billbear-paycenter+DEFAULT_GROUP, 1620651113000, length=1123, md5=7048cf66db584b1cc42fcbb7c9692f5d

2021-05-20 09:13:44,784 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-app-gateway+DEFAULT_GROUP+dev, md5=65b61a7d90b971ebaef58015c3ecb256, lastModifiedOld=1620714966000, lastModifiedNew=1620714966000

2021-05-20 09:13:44,786 INFO [dump-all-ok] billbear-app-gateway+DEFAULT_GROUP, 1620714966000, length=1622, md5=65b61a7d90b971ebaef58015c3ecb256

2021-05-20 09:13:44,788 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-app-gateway+DEFAULT_GROUP+test, md5=00fd1d0abeb71268e1dcde4efe122d39, lastModifiedOld=1620833300000, lastModifiedNew=1620833300000

2021-05-20 09:13:44,790 INFO [dump-all-ok] billbear-app-gateway+DEFAULT_GROUP, 1620833300000, length=2161, md5=00fd1d0abeb71268e1dcde4efe122d39

2021-05-20 09:13:44,792 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-authcenter+DEFAULT_GROUP+dev, md5=aa0ae9846f8784c76a04061f8bbff426, lastModifiedOld=1619689881000, lastModifiedNew=1619689881000

